ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento
12432,2025-10-04 17:44:29,Jaqueta P,Moda,346.61,2,0.04,665.49,Fortaleza,Pix
12421,2025-10-04 18:02:49,Jaqueta F,Moda,367.85,3,0.07,1026.3,São Paulo,Pix
12414,2025-10-04 18:20:20,Cafeteira L,Eletrodomésticos,1181.22,1,0.08,1086.72,Goiânia,Pix
12437,2025-10-04 18:22:06,Jaqueta F,Moda ,367.85,3,0.18,904.91,Recife,Cartão de Crédito
12418,2025-10-04 18:50:51,Livro J,Livros,118.5,3,0.06,334.17,Goiânia,Boleto
12417,2025-10-04 20:37:16,Air Fryer I,Eletrodomésticos,1210.71,2,0.16,2033.99,Porto Alegre,Cartão de Débito
12449,2025-10-05 08:45:57,Mesa C,Móveis,1682.78,1,0.06,1581.81,Porto Alegre,Cartão de Débito
12451,2025-10-05 09:54:25,Fone X,Eletrônicos,2957.24,5,0.13,12863.99,São Paulo,Cartão de Débito
12446,2025-10-05 09:54:41,Mesa R,Móveis,1692.0,2,0.18,2774.88,SÃO PAULO,Pix
12447,2026-01-15 10:00:00,Smartphone N,Eletrônicos,2795.97,3,0.11,7465.24,Florianópolis,Cartão de Crédito
12439,2025-10-05 12:16:17,Calça M,Moda,359.68,4,0.03,1395.56,São Paulo,Cartão de Crédito
12443,2025-10-05 13:05:32,Monitor Q,Eletrônicos,2776.1,5,0.17,11520.81,Porto Alegre,Cartão de Crédito
12442,2025-10-05 13:43:56,Smartphone P,Eletrônicos,3165.38,4,0.2,10129.22,Fortaleza,Boleto
12450,2025-10-05 13:52:06,Jaqueta F,Moda,367.85,1,0.15,312.67,Goiânia,Pix
12445,2025-10-05 15:34:32,Monitor W,Eletrônicos,2892.83,4,0.05,10992.75,Salvador,Pix
12444,2025-10-05 17:06:03,Camisa V,Moda,301.91,3,0.2,724.58,Goiânia,Pix
12448,2025-10-05 17:44:20,Jaqueta F,Moda,367.85,1,0.07,342.1,Goiânia,Cartão de Débito
12441,2025-10-05 17:45:48,Calça M,Moda,359.68,3,0.2,863.23,Goiânia,Boleto
12440,2025-10-05 17:46:30,Notebook H,Eletrônicos,2924.86,4,0.15,9944.52,São Paulo,Boleto
12456,2025-10-06 08:37:24,Camisa W,Moda,347.56,4,0.04,1334.63,Florianópolis,Cartão de Débito
12463,2025-10-06 09:26:56,Cadeira D,Móveis,1723.34,5,0.06,8099.7,Curitiba,Boleto
12459,2025-10-06 09:34:43,Mesa F,Móveis,1613.02,3,0.15,4113.2,Campinas,Pix
12452,2025-10-06 11:42:55,Cafeteira J,Eletrodomésticos,1092.74,1,0.04,1049.03,Brasília,Cartão de Débito
12455,2025-10-06 12:45:40,Mesa C,Móveis,1682.78,4,0.15,5721.45,Brasília,Boleto
12453,2025-10-06 13:24:42,Fone C,Eletrônicos,1626.54,1,0.19,1317.5,Curitiba,Cartão de Crédito
12466,2025-10-06 16:06:19,Curso Online L,Educação,649.58,4,0.12,2286.52,Florianópolis,Boleto
12457,2025-10-06 16:34:20,Curso Online L,Educação ,649.58,4,0.02,2546.35,Fortaleza,Cartão de Débito
12462,2025-10-06 16:53:32,Mesa C,Móveis,1682.78,2,0.14,2894.38,Rio de Janeiro,Boleto
12458,2025-10-06 18:36:44,Cafeteira M,Eletrodomésticos,1122.24,3,0.01,3333.05,Fortaleza,Pix
12461,2025-10-06 18:38:24,Livro A,Livros,124.86,2,0.2,199.78,Brasília,Cartão de Débito
12464,2025-10-06 20:54:59,Mesa C,Móveis,1682.78,3,0.04,4846.41,Campinas,Pix
12460,2025-10-06 21:03:59,Cadeira C,Móveis,1791.17,2,13%,3116.64,Salvador,Cartão de Crédito
12454,2025-10-06 21:30:02,Smartphone P,Eletrônicos,3165.38,2,0.2,5064.61,Recife,Boleto
12465,2025-10-06 22:49:20,Cadeira C,Móveis,1791.17,2,0.11,3188.28,Fortaleza,Cartão de Débito
12471,2025-10-07 10:34:52,Cadeira D,Móveis,1723.34,3,0.2,4136.02,Porto Alegre,Cartão de Débito
12484,2025-10-07 11:04:25,Curso Online L,Educação,649.58,4,0.1,2338.49,Fortaleza,Cartão de Crédito
12472,2025-10-07 11:16:00,Cafeteira L,Eletrodomésticos,1181.22,2,0.2,1889.95,Campinas,Cartão de Crédito
12483,2025-10-07 11:37:49,Jaqueta P,Moda,346.61,2,0.1,623.9,Curitiba,Cartão de Crédito
12473,2025-10-07 11:48:06,Fone X,Eletrônicos,2957.24,5,0.13,12863.99,Fortaleza,Cartão de Crédito
12480,2025-10-07 12:18:16,Monitor W,Eletrônicos,2892.83,1,0.13,2516.76,Goiânia,Cartão de Crédito
12467,2025-10-07 13:24:24,Cafeteira L,Eletrodomésticos,1181.22,3,0.14,3047.55,Belo Horizonte,Cartão de Crédito
12479,2025-10-07 13:39:17,Monitor R,Eletrônicos,2873.03,1,0.15,2442.08,Campinas,Boleto
12476,2025-10-07 14:03:00,Monitor W,Eletrônicos,2892.83,0,0.12,5091.38,Rio de Janeiro,Boleto
12468,2025-10-07 14:19:32,Livro A,Livros ,124.86,2,0.0,249.72,Florianópolis,Cartão de Crédito
12481,2026-01-15 10:00:00,Calça C,Moda,326.14,5,0.01,1614.39,Campinas,Cartão de Débito
12482,2025-10-07 14:40:59,Jaqueta F,Eletrônicos,367.85,3,0.01,1092.51,Rio de Janeiro,Cartão de Débito
12477,2025-10-07 15:02:33,Camisa W,Moda,347.56,3,0.12,917.56,Porto Alegre,Cartão de Débito
12475,2025-10-07 15:25:51,Mesa F,Móveis,1613.02,3,0.18,3968.03,Goiânia,Cartão de Débito
12485,2025-10-07 15:34:18,Notebook S,Eletrônicos,2936.46,1,0.16,2466.63,Campinas,Boleto
12470,2025-10-07 15:47:26,Notebook Y,Eletrônicos,2957.81,2,0.13,5146.59,Salvador,Boleto
12474,2025-10-07 18:38:38,Mesa F,Móveis,1613.02,2,0.18,2645.35,Rio de Janeiro,Cartão de Débito
12469,2025-10-07 19:16:40,Fone J,Eletrônicos,2617.74,4,0.04,10052.12,Belo Horizonte,Cartão de Crédito
12478,2025-10-07 19:25:57,Fone C,Eletrônicos,1626.54,3,0.14,4196.47,Belo Horizonte,Cartão de Débito
12486,2025-10-07 19:46:05,Cafeteira L,Eletrodomésticos,1181.22,1,0.18,968.6,Fortaleza,Boleto
12501,2025-10-08 03:02:46,Notebook S,Eletrônicos,2936.46,-1,0.09,13360.89,Recife,Boleto
12496,2025-10-08 09:08:17,Air Fryer F,Eletrodomésticos,1139.4,4,0.18,3737.23,Recife,Pix
12488,2025-10-08 09:42:23,Monitor R,Eletrônicos,2873.03,4,0.16,9653.38,Porto Alegre,Cartão de Débito
12508,2025-10-08 10:43:03,Notebook Y,Eletrônicos,2957.81,1,0.1,2662.03,Belo Horizonte,Boleto
12500,2025-10-08 12:05:16,Cafeteira M,Eletrodomésticos,1122.24,3,0.15,2861.71,Belo Horizonte,Pix
12497,2025-10-08 12:13:03,Cadeira D,Móveis,1723.34,4,0.12,6066.16,Recife,Cartão de Débito
12490,2025-10-08 12:59:24,Notebook H,Eletrônicos,2924.86,4,0.15,9944.52,Salvador,Cartão de Débito
12502,2025-10-08 13:07:14,Livro J,Livros,118.5,5,0.16,497.7,Goiânia,Cartão de Crédito
12504,2025-10-08 13:13:30,Calça K,Moda,355.99,2,0.16,598.06,Curitiba,Boleto
12503,2025-10-08 13:17:37,Cafeteira J,Eletrodomésticos,1092.74,4,0.1,3933.86,Rio de Janeiro,Boleto
12491,2025-10-08 13:38:29,Curso Online O,Educação,731.98,4,0.07,2722.97,Recife,Pix
12505,2025-10-08 13:56:44,Cadeira D,Móveis,1723.34,1,0.06,1619.94,Brasília,Cartao de Credito
12492,2025-10-08 14:23:47,Curso Online O,Educação,731.98,2,0.16,1229.73,São Paulo,Boleto
12487,2025-10-08 14:46:30,Smartphone N,Eletrônicos,2795.97,4,0.03,10848.36,Rio de Janeiro,Pix
12509,2025-10-08 15:17:34,Tênis L,Moda,340.77,5,0.06,1601.62,Brasília,Cartão de Débito
12507,2025-10-08 15:31:28,Air Fryer I,Eletrodomésticos,1210.71,1,0.12,1065.42,Curitiba,Cartão de Crédito
12498,2025-10-08 15:59:05,Tênis L,Moda,340.77,1,0.1,306.69,Florianópolis,Pix
12506,2025-10-08 16:37:22,Air Fryer C,Eletrodomésticos,1110.78,1,0.16,933.06,Fortaleza,Pix
12495,2025-10-08 16:51:40,Curso Online O,Educação,731.98,2,0.09,1332.2,Porto Alegre,Boleto
12510,2025-10-08 17:42:15,Smartphone N,Eletrônicos,2795.97,3,0.04,8052.39,Fortaleza,Cartão de Débito
12499,2025-10-08 17:50:05,Tênis E,Moda,338.84,5,0.12,1490.9,Fortaleza,Cartão de Débito
12494,2025-10-08 19:25:32,Tênis E,Moda,338.84,4,0.18,1111.4,Goiânia,Cartão de Débito
12493,2025-10-08 20:12:02,Notebook S,Eletrônicos,2936.46,1,0.1,2642.81,São Paulo,Pix
12489,2025-10-08 21:00:38,Smartphone L,Eletrônicos,2719.35,2,0.16,4568.51,Recife,Boleto
12519,2025-10-09 09:25:19,Monitor R,Eletrônicos,2873.03,5,0.04,13790.54,Fortaleza,Cartão de Débito
12513,2025-10-09 10:35:53,Camisa W,Moda,347.56,1,0.17,288.47,Rio de Janeiro,Cartão de Débito
12520,2025-10-09 11:25:48,Cadeira C,Móveis,1791.17,2,0.07,3331.58,Porto Alegre,Pix
12511,2025-10-09 14:46:58,Fone C,Eletrônicos,1626.54,1,0.04,1561.48,Rio de Janeiro,Boleto
12518,2025-10-09 15:55:34,Tênis Y,Moda,341.81,2,0.0,683.62,Porto Alegre,Boleto
12517,2025-10-09 16:01:01,Calça M,Moda,359.68,4,0.15,1222.91,Brasília,Cartão de Crédito
12515,2025-10-09 16:13:37,Mesa R,Móveis,1692.0,4,0.14,5820.48,Fortaleza,Cartão de Débito
12512,2025-10-09 16:15:41,Monitor Q,Eletrônicos,2776.1,5,0.18,11382.01,São Paulo,Pix
12521,2025-10-09 16:47:38,Monitor W,Eletrônicos,2892.83,1,0.15,2458.91,Florianópolis,Cartão de Crédito
12516,2025-10-09 18:36:12,Livro J,Livros,118.5,4,0.16,398.16,Goiânia,Pix
12522,2025-10-09 18:46:13,Cadeira O,Móveis,1701.19,3,0.15,4338.03,Brasília,Pix
12514,2025-10-09 19:27:36,Tênis Y,Moda,341.81,5,0.17,1418.51,Porto Alegre,Pix
12523,2025-10-10 00:30:13,Curso Online L,Educação,649.58,4,0.19,2104.64,Rio de Janeiro,Cartão de Crédito
12526,2025-10-10 06:32:15,Monitor Q,Eletrônicos,2776.1,3,0.07,7745.32,Campinas,Pix
12536,2025-10-10 10:00:44,Camisa W,Moda,347.56,3,0.06,980.12,Brasília,Boleto
12528,2025-10-10 10:43:37,Fone C,Eletrônicos,1626.54,1,0.06,1528.95,Fortaleza,Pix
12541,2025-10-10 11:26:51,Monitor Q,Eletrônicos,2776.1,3,0.01,8245.02,Recife,Cartão de Débito
12525,2025-10-10 12:59:25,Air Fryer F,Eletrodomésticos,1139.4,3,0.05,3247.29,Rio de Janeiro,Cartão de Débito
12524,2025-10-10 13:27:18,Air Fryer C,Eletrodomésticos,1110.78,1,0.14,955.27,Curitiba,Cartão de Débito
12533,2025-10-10 13:43:04,Monitor R,Livros,2873.03,2,0.1,5171.45,Curitiba,Cartão de Crédito
12537,2025-10-10 13:43:08,Cafeteira M,Eletrodomésticos,1122.24,5,0.03,5442.86,Recife,Cartão de Crédito
12531,2025-10-10 13:58:06,Livro A,Livros,124.86,2,0.15,212.26,Brasília,Cartão de Crédito
12535,2025-10-10 14:18:23,Fone C,Eletrônicos,1626.54,5,0.16,6831.47,Belo Horizonte,Pix
12529,2025-10-10 15:38:48,Monitor R,Eletrônicos,2873.03,5,0.04,13790.54,Campinas,Cartão de Crédito
12538,2025-10-10 16:11:09,Cadeira D,Móveis,1723.34,3,0.18,4239.42,Recife,Cartão de Crédito
12530,2025-10-10 16:25:52,Air Fryer C,Eletrodomésticos,1110.78,3,0.16,2799.17,Salvador,Boleto
12532,2025-10-10 17:29:57,Cadeira D,Móveis,1723.34,5,0.12,7582.7,Salvador,Cartão de Crédito
12534,2025-10-10 17:30:46,Smartphone N,Eletrônicos,2795.97,3,0.14,7213.6,Brasília,Cartão de Débito
12539,2025-10-10 18:14:01,Jaqueta J,Moda,323.03,5,0.1,1453.64,Salvador,Cartão de Débito
12527,2025-10-10 20:30:57,Monitor R,Eletrônicos,2873.03,2,0.15,4884.15,Porto Alegre,Cartão de Crédito
12540,2025-10-10 23:48:54,Camisa V,Moda,301.91,3,0.09,824.21,Brasília,Cartão de Débito
12560,2025-10-11 01:54:03,Monitor W,Eletrônicos,2892.83,2,0.15,4917.81,Brasília,Cartão de Débito
12555,2025-10-11 03:49:19,Calça C,Moda,326.14,5,0.12,1435.02,Goiânia,Cartão de Crédito
12553,2025-10-11 05:30:47,Camisa U,Moda,337.22,4,0.02,1321.9,Brasília,Cartão de Débito
12563,2025-10-11 06:01:35,Monitor W,Eletrônicos,2892.83,2,0.07,5380.66,Salvador,Cartão de Débito
12561,2025-10-11 08:12:31,Mesa C,Móveis,1682.78,1,0.02,1649.12,Brasília,Pix
12562,2025-10-11 08:44:03,Monitor Q,Eletrônicos,2776.1,2,0.11,4941.46,Belo Horizonte,Boleto
12543,2025-10-11 09:14:36,Calça K,Moda,355.99,3,0.04,1025.25,Goiânia,Cartão de Débito
12542,2025-10-11 09:18:25,Mesa R,Móveis,1692.0,4,0.12,5955.84,Fortaleza,Pix
12557,2025-10-11 09:25:25,Cafeteira J,Eletrodomésticos,1092.74,4,0.2,3496.77,Rio de Janeiro,Cartão de Débito
12544,2025-10-11 12:22:02,Calça C,Moda,326.14,3,0.08,900.15,Brasília,Cartão de Crédito
12548,2025-10-11 13:13:30,Jaqueta J,Moda,323.03,1,0.06,303.65,Recife,Cartão de Crédito
12545,2025-10-11 13:16:23,Fone X,Eletrônicos,2957.24,3,0.1,7984.55,Salvador,Boleto
12556,2025-10-11 14:44:05,Fone C,Eletrônicos,1626.54,1,0.09,1480.15,Recife,Boleto
12559,2025-10-11 14:46:06,Curso Online O,Educação,731.98,3,0.1,1976.35,Rio de Janeiro,Boleto
12546,2025-10-11 16:41:47,Fone X,Eletrônicos,2957.24,5,0.1,13307.58,Fortaleza,Cartão de Débito
12550,2025-10-11 16:51:30,Smartphone L,Eletrônicos,2719.35,3,0.03,7913.31,C@mpinas,Cartão de Débito
12549,2025-10-11 16:52:39,Smartphone L,Eletrônicos,2719.35,5,0.0,13596.75,Campinas,Pix
12547,2025-10-11 16:56:28,Cafeteira M,Eletrodomésticos,1122.24,4,0.12,3950.28,São Paulo,Pix
12558,2025-10-11 17:25:39,Fone X,Eletrônicos,2957.24,2,0.05,5618.76,Belo Horizonte,Cartão de Crédito
12552,2025-10-11 18:00:00,Air Fryer F,Eletrodomésticos ,1139.4,1,0.02,1116.61,Goiânia,Pix
12551,2025-10-11 18:06:14,Notebook S,Eletrônicos,2936.46,3,0.17,7311.79,Goiânia,Pix
12554,2025-10-11 18:06:24,Monitor Q,Eletrônicos,2776.1,3,0.09,7578.75,Recife,Pix
12564,2025-10-11 22:58:12,Livro F,Livros,123.97,4,0.04,476.04,Brasília,Cartão de Crédito
12585,2025-10-12 00:20:14,Calça C,Moda,326.14,5,0.16,1369.79,Brasília,Pix
12568,2025-10-12 10:13:46,Livro J,Livros,118.5,4,0.1,426.6,Goiânia,Pix
12588,2025-10-12 11:20:10,Jaqueta F,Moda,367.85,3,0.01,1092.51,Curitiba,Cartão de Crédito
12587,2025-10-12 12:06:31,Jaqueta F,Moda ,367.85,3,0.05,1048.37,Florianópolis,Boleto
12584,2025-10-12 13:02:10,Notebook Y,Eletrônicos,2957.81,1,0.2,2366.25,Fortaleza,Pix
12577,2025-10-12 13:02:33,Monitor Q,Eletrônicos,2776.1,2,0.2,4441.76,Florianópolis,Boleto
12583,2025-10-12 13:20:22,Curso Online L,Educação,649.58,4,0.16,2182.59,Porto Alegre,Cartão de Crédito
12565,2025-10-12 13:24:06,Calça M,Moda,359.68,5,0.09,1636.54,Recife,Cartão de Débito
12580,2025-10-12 13:25:54,Cadeira O,Móveis,1701.19,3,0.08,4695.28,São Paulo,Boleto
12570,2025-10-12 13:27:25,Smartphone L,Eletrônicos,2719.35,1,0.08,2501.8,Porto Alegre,Cartão de Crédito
12575,2025-10-12 13:37:29,Mesa C,Móveis,1682.78,0,0.1,1514.5,Salvador,Boleto
12578,2025-10-12 13:46:18,Cafeteira L,Eletrodomésticos,1181.22,4,0.07,4394.14,Fortaleza,Cartão de Débito
12574,2025-10-12 14:24:01,Livro A,Livros,124.86,4,0.11,444.5,BRASÍLIA,Cartão de Débito
12569,2025-10-12 14:34:19,Fone X,Eletrônicos,2957.24,2,0.15,5027.31,Rio de Janeiro,Cartão de Crédito
12582,2025-10-12 15:08:00,Jaqueta J,Moda,323.03,2,0.01,639.6,Salvador,Boleto
12572,2025-10-12 17:11:25,Calça M,Moda,359.68,1,0.05,341.7,Belo Horizonte,Cartão de Crédito
12581,2025-10-12 17:16:37,Cafeteira M,Eletrodomésticos,1122.24,2,0.19,1818.03,Belo Horizonte,Boleto
12573,2025-10-12 17:38:52,Mesa C,Móveis,1682.78,4,0.04,6461.88,São Paulo,Pix
12579,2025-10-12 18:02:30,Cadeira D,Móveis,1723.34,3,0.12,4549.62,Recife,Pix
12566,2025-10-12 18:02:55,Cadeira O,Móveis,1701.19,3,0.05,4848.39,Rio de Janeiro,Cartão de Crédito
12589,2025-10-12 18:44:47,Notebook H,Eletrônicos,2924.86,3,0.12,7721.63,São Paulo,Pix
9484,2025-10-12 18:48:46,Camisa V,Moda,301.91,5,0.07,1403.88,Curitiba,Cartão de Débito
12571,2025-10-12 18:54:43,Air Fryer C,Eletrodomésticos,1110.78,4,0.11,3954.38,Salvador,Boleto
12567,2025-10-12 19:11:26,Calça C,Moda,326.14,2,0.01,645.76,Campinas,Cartao de Credito
12586,2025-10-12 21:22:39,Air Fryer C,Eletrodomésticos,1110.78,4,0.0,4443.12,Rio de Janeiro,Cartão de Crédito
12604,2025-10-13 00:28:23,Monitor Q,Eletrônicos,2776.1,3,0.12,7328.9,Brasília,Boleto
12600,2025-10-13 06:42:42,Air Fryer I,Eletrodomésticos,1210.71,5,0.04,5811.41,Brasília,Cartão de Crédito
12595,2025-10-13 10:12:11,Livro A,Livros,124.86,5,0.19,505.68,Curitiba,Cartão de Crédito
12594,2025-10-13 10:16:15,Curso Online B,Educação,706.69,3,0.04,2035.27,Florianópolis,Pix
12607,2025-10-13 10:26:52,Notebook S,Eletrônicos,2936.46,5,0.17,12186.31,Curitiba,Cartão de Crédito
12597,2025-10-13 10:29:45,Livro A,Livros,124.86,5,0.11,555.63,São Paulo,Pix
12601,2025-10-13 10:47:55,Cafeteira J,Eletrodomésticos,1092.74,4,0.0,4370.96,Florianópolis,Cartão de Débito
12603,2025-10-13 11:01:15,Smartphone N,Eletrônicos,2795.97,4,0.01,11072.04,São Paulo,Cartão de Débito
12599,2025-10-13 12:18:54,Cadeira O,Móveis,1701.19,3,0.03,4950.46,Porto Alegre,Cartão de Crédito
12591,2025-10-13 12:33:40,Smartphone L,Eletrônicos,2719.35,3,0.09,7423.83,Curitiba,Cartão de Débito
12605,2025-10-13 13:48:58,Notebook H,Eletrônicos,2924.86,2,0.11,5206.25,São Paulo,Cartão de Débito
12598,2025-10-13 14:30:25,Jaqueta F,Moda,367.85,2,0.2,588.56,Porto Alegre,Cartão de Débito
12593,2025-10-13 14:57:59,Cadeira C,Móveis,1791.17,3,0.09,4889.89,Florianópolis,Cartão de Débito
12596,2025-10-13 15:49:37,Notebook Y,Eletrônicos,2957.81,3,0.17,7364.95,Rio de Janeiro,Pix
12610,2025-10-13 15:59:20,Monitor Q,Eletrônicos,2776.1,2,0.13,4830.41,Campinas,Pix
12609,2025-10-13 15:59:43,Calça C,Moda,326.14,2,0.13,567.48,Rio de Janeiro,Pix
12608,2025-10-13 16:21:40,Air Fryer I,Eletrodomésticos,1210.71,5,0.05,5750.87,Brasília,Pix
12592,2025-10-13 16:29:41,Cadeira O,Móveis,1701.19,4,0.09,6192.33,Belo Horizonte,Pix
12590,2025-10-13 17:41:58,Monitor Q,Eletrônicos,2776.1,3,0.16,6995.77,Recife,Pix
12602,2025-10-13 17:45:22,Air Fryer F,Eletrodomésticos,1139.4,3,0.14,2939.65,Salvador,Cartão de Débito
12606,2025-10-13 20:02:51,Monitor R,Eletrônicos,2873.03,3,0.05,8188.14,Goiânia,Boleto
12615,2025-10-14 08:26:50,Livro F,Livros,123.97,3,0.09,338.44,Brasília,Boleto
12618,2025-10-14 08:29:49,Mesa F,Móveis,1613.02,5,0.04,7742.5,Goiânia,Pix
9484,2025-10-14 11:24:13,Air Fryer C,Eletrodomésticos,1110.78,2,0.0,2221.56,Curitiba,Boleto
12619,2025-10-14 12:09:32,Cadeira O,Móveis,1701.19,3,0.18,4184.93,Brasília,Boleto
12623,2025-10-14 12:40:53,Notebook S,Eletrônicos,2936.46,5,0.16,12333.13,Belo Horizonte,Pix
12611,2025-10-14 14:47:50,Jaqueta P,Moda,346.61,5,0.03,1681.06,Recife,Boleto
12620,2025-10-14 15:08:56,Tênis E,Moda,338.84,1,0.04,325.29,Curitiba,Pix
12617,2025-10-14 16:09:33,Cafeteira M,Eletrodomésticos,1122.24,5,0.09,5106.19,Campinas,Boleto
12612,2025-10-14 16:39:07,Calça K,Moda,355.99,3,0.13,929.13,Salvador,Boleto
12624,2025-10-14 17:02:50,Curso Online B,Educação,0.0,2,0.0,1413.38,Fortaleza,Cartão de Débito
12613,2025-10-14 17:21:27,Monitor Q,Eletrônicos,2776.1,5,0.19,11243.2,Fortaleza,Cartão de Crédito
12622,2025-10-14 18:25:00,Camisa W,Moda ,347.56,4,0.15,1181.7,Porto Alegre,Cartão de Débito
12621,2025-10-14 22:15:05,Monitor R,Eletrônicos,2873.03,2,0.02,5631.14,Recife,Boleto
12616,2025-10-14 22:22:00,Smartphone N,Eletrônicos,2795.97,1,0.06,2628.21,Goiânia,Cartão de Crédito
12633,2025-10-15 00:22:32,Cadeira D,Móveis,1723.34,1,0.01,1706.11,Recife,Cartão de Débito
12637,2025-10-15 05:41:19,Camisa V,Moda,301.91,-1,0.2,966.11,Goiânia,Cartão de Crédito
12644,2025-10-15 09:22:56,Jaqueta J,Moda,323.03,4,0.2,1033.7,Rio de Janeiro,Cartão de Crédito
12640,2025-10-15 09:43:20,Mesa R,Móveis,1692.0,4,0.01,6700.32,Rio de Janeiro,Cartão de Crédito
12625,2025-10-15 09:57:49,Air Fryer I,Eletrodomésticos,1210.71,5,0.07,5629.8,Goiânia,Boleto
12632,2025-10-15 10:43:47,Monitor R,Eletrônicos ,2873.03,0,0.0,14365.15,Curitiba,Boleto
12630,2025-10-15 11:15:05,Fone C,Eletrônicos,1626.54,5,0.04,7807.39,São Paulo,Cartão de Débito
12646,2025-10-15 11:20:18,Calça M,Moda,359.68,3,0.06,1014.3,Curitiba,Cartão de Débito
12634,2025-10-15 11:53:06,Cafeteira M,Eletrodomésticos,1122.24,2,0.15,1907.81,Goiânia,Cartão de Crédito
12635,2025-10-15 13:03:53,Air Fryer C,Eletrodomésticos,1110.78,1,0.2,888.62,São Paulo,Credito
12649,2025-10-15 13:06:34,Fone J,Eletrônicos,2617.74,2,0.12,4607.22,Goiânia,Cartão de Débito
12631,2025-10-15 13:20:02,Livro F,Livros,123.97,1,0.1,111.57,Fortaleza,Pix
12648,2025-10-15 13:33:15,Cafeteira M,Eletrodomésticos,1122.24,4,0.14,3860.51,Campinas,Pix
12645,2025-10-15 13:54:02,Mesa R,Móveis,1692.0,2,0.06,3180.96,Goiânia,Boleto
12627,2025-10-15 14:06:07,Camisa V,Moda,301.91,5,0.12,1328.4, Curitiba ,Pix
12638,2025-10-15 14:51:35,Fone C,Eletrônicos,1626.54,1,0.15,1382.56,Salvador,Boleto
12629,2025-10-15 15:37:43,Livro A,Livros,124.86,3,0.11,333.38,São Paulo,Boleto
12639,2025-10-15 16:13:15,Air Fryer I,Eletrodomésticos,1210.71,3,0.17,3014.67,Fortaleza,Pix
12628,2025-10-15 16:49:15,Fone X,Eletrônicos,2957.24,3,0.02,8694.29,Curitiba,Cartão de Débito
12626,2025-10-15 17:29:56,Air Fryer F,Eletrodomésticos,1139.4,2,0.02,2233.22,Rio de Janeiro,Cartão de Débito
12642,2025-10-15 17:50:56,Jaqueta F,Moda,367.85,4,0.1,1324.26,Campinas,Cartão de Crédito
12641,2025-10-15 17:58:14,Fone C,Eletrônicos,1626.54,5,10%,7319.43,Porto Alegre,Cartão de Débito
12643,2025-10-15 18:23:00,Curso Online L,Educação,649.58,4,0.13,2260.54,Porto Alegre,Cartão de Crédito
12647,2025-10-15 20:53:25,Livro A,Livros,124.86,2,0.09,227.25,Salvador,Cartão de Crédito
12636,2025-10-15 21:39:29,Jaqueta J,Moda,323.03,4,0.05,1227.51,Campinas,Boleto
12654,2025-10-16 08:02:37,Notebook H,Eletrônicos,2924.86,3,0.13,7633.88,Curitiba,Boleto
12650,2025-10-16 09:28:36,Air Fryer C,Eletrodomésticos,1110.78,3,0.18,2732.52,Campinas,Cartão de Débito
12656,2025-10-16 09:42:42,Notebook H,Eletrônicos,2924.86,1,0.13,2544.63,Porto Alegre,Pix
12659,2025-10-16 10:40:32,Mesa C,Móveis,1682.78,2,0.2,2692.45,Brasília,Cartão de Crédito
12658,2025-10-16 10:52:00,Cafeteira L,Eletrodomésticos,1181.22,5,0.13,5138.31,Salvador,Cartão de Débito
12672,2025-10-16 11:51:23,Livro J,Livros,118.5,2,0.15,201.45,Goiânia,Pix
12664,2025-10-16 12:33:12,Livro J,Livros,118.5,1,0.16,99.54,São Paulo,Pix
12653,2025-10-16 12:34:44,Curso Online B,Educação,706.69,1,0.02,692.56,São Paulo,Pix
12652,2025-10-16 12:39:50,Calça K,Moda,355.99,5,0.1,1601.96,Rio de Janeiro,Boleto
12668,2025-10-16 12:56:38,Mesa R,Móveis,1692.0,1,0.09,1539.72,Goiânia,Pix
12673,2025-10-16 13:54:58,Mesa C,Roupas,1682.78,4,0.17,5586.83,Porto Alegre,Pix
12669,2025-10-16 14:27:47,Calça M,Moda,359.68,1,0.06,338.1,Recife,Cartão de Débito
12657,2025-10-16 14:58:33,Smartphone N,Eletrônicos,2795.97,6,0.18,4585.39,São Paulo,Pix
12651,2025-10-16 15:05:14,Livro F,Livros,123.97,4,0.07,461.17,Brasília,Boleto
12665,2025-10-16 15:10:17,Smartphone L,Eletrônicos,2719.35,5,0.13,11829.17,Florianópolis,Boleto
12661,2025-10-16 15:14:08,Smartphone P,Eletrônicos,3165.38,3,0.06,8926.37,Fortaleza,Pix
12667,2025-10-16 16:43:29,Notebook S,Eletrônicos,2936.46,2,0.2,4698.34,Goiânia,Cartão credito
12670,2025-10-16 16:44:28,Curso Online O,Educação,731.98,5,0.0,3659.9,Belo Horizonte,Cartão de Débito
12663,2025-10-16 16:54:21,Cadeira O,Móveis,1701.19,4,0.08,6260.38,Goiânia,Cartão de Crédito
12671,2025-10-16 16:58:27,Mesa R,Móveis,1692.0,4,0.06,6361.92,Goiânia,Pix
12674,2025-10-16 17:44:21,Air Fryer C,Eletrodomésticos,1110.78,3,0.03,3232.37,Campinas,Cartão de Débito
12655,2025-10-16 17:46:35,Notebook H,Eletrônicos,2924.86,5,0.2,11699.44,Fort@leza,Boleto
12662,2025-10-16 17:54:16,Smartphone P,Eletrônicos,3165.38,1,0.2,2532.3,Fortaleza,Pix
12666,2025-10-16 19:16:06,Calça M,Moda,359.68,1,0.18,294.94,São Paulo,Cartão de Crédito
